,con,hot,id,name,room
2114,英雄联盟,5.3万,/80756,抗寒使者,球球啦办个卡吧嘤嘤嘤QvQ~
2115,九劫曲,5.3万,/910293,王牌郑十贰,软萌宝儿，突突突突突突~
2116,绝地求生,5.3万,/4616567,KarenLip,imba米萨 准备休息下了
2117,颜值,5.3万,/6161388,大美是个奇怪的名字,礼物转盘转转转
2118,解谜冒险,5.3万,/3943095,妖鹿yolo,主播唱歌不如坤坤
2119,和平精英,5.3万,/4911803,主播森林哥哥,#新厅#萌新试麦中
2120,圣斗士星矢,5.3万,/2102794,红手小拳拳,点击领取最萌女友
2121,NBA2K,5.3万,/416500,喝不完的可乐,172模特小姐姐跳舞超赞
2122,魔兽争霸,5.3万,/251073,真三卡神,20分钟900Q狗头 套路狗头1V5
2123,怀旧游戏,5.3万,/1052202,肥龙最帅最牛B,万场剑姬哦
2124,FIFA ONLINE4,5.3万,/306533,WSL丶主播锡恩,一波D完只需10秒冲前20
2125,角色扮演,5.3万,/6618326,小17是个洋娃娃,拳套在手，天下我有
2126,和平精英,5.3万,/5142401,白黎,【办卡上车】声控福利
2127,颜值,5.3万,/3870218,丶丶阿阳,成功太累 祝你开心就好❤️
2128,CF手游,5.3万,/604642,余温阿丷,【16】午夜 狄仁杰之锦蔷薇
2129,传奇,5.3万,/1747104,归来亦是王者,暗夜主宰大魔王  灿烂8月我来了
2130,颜值,5.3万,/576971,千姝雅kokoro,十点谈谈圣衣系统，姿态
2131,王者荣耀,5.3万,/6980115,是久孤呀,小乐：NBA2K19生涯和经理联盟
2132,英雄联盟,5.2万,/2749125,琪某人丶,主播距您2km。.
2133,颜值,5.2万,/613093,哦霓酱神,帝国时代2：国际高手局
2134,火影忍者OL,5.2万,/6272899,a双子丶旭,首冲建议买盒子 306533支棱
2135,颜值,5.2万,/7206823,Alin林琰,办卡模拟器
2136,赤潮自走棋,5.2万,/2172709,即将变瘦的肥宅夏目酱,和平海岛歌神，让子弹和歌声撞击你的灵魂！
2137,王者荣耀,5.2万,/4009783,彩虹仙子呀,挤一挤直播间
2138,绝地求生,5.2万,/6389099,RE丶Xin,200手雷带你上职业枪神。
2139,王者荣耀,5.2万,/5492696,天使不会飞Ah,最火180新王者
2140,颜值,5.2万,/6909537,一只猪安安,欢迎来到萝莉可爱雅的直播间
2141,lol云顶之弈,5.2万,/5507149,浔妹儿QAQ,声优主播带粉办卡上车水友啦
2142,QQ飞车,5.2万,/2707841,彦尔丶,琪某人：电一王者局，船长KING
2143,lol云顶之弈,5.2万,/3787963,溪子大人,哦霓酱的周四日常
2144,和平精英,5.2万,/6434138,侄儿苟不住吖,专业护肝师，鹿丸场内外测试
2145,多多自走棋,5.2万,/6436362,深知你是梦321,你就是有个缺点 缺点我 7206823
2146,DNF,5.2万,/5089031,DNF血魂圣者,❤夏目酱❤365个阵容样样都玩！
2147,DOTA,5.2万,/6480697,天梯灬少年,乃下届无名小仙，多多指教
2148,美食,5.2万,/591967,美食老王,RE_Xin
2149,街球艺术,5.2万,/1041457,大咖陈,冲国服啦..连胜中.
2150,CF手游,5.2万,/4430301,荒岛小天使55,你我之间就差一张办卡 ♥
2151,舞蹈,5.2万,/6798238,舞法天女小慕林,孤儿浔妹儿
2152,绝地求生,5.2万,/6522318,谭怼怼丶,3飞机车神
2153,足球游戏,5.2万,/490715,有情饮乃饱,溪子：北美医学女学霸面师傅。小象活动鱼吧
2154,英雄联盟,5.2万,/1468709,是你的谭阿姨呀,Wow！Unbelievable！
2155,lol云顶之弈,5.2万,/252171,付小翁,冲个皇后。。
2156,二次元,5.2万,/6763087,王西西biubiu,血魂：红白瞎直播上分，晚一点水友赛
2157,一起看,5.2万,/59612,地瓜小弟,【IM】为你按下F键~鱼吧看精彩视频
2158,DOTA2,5.2万,/6012563,鸽王DDZ,小主播小王已开播。
2159,绝地求生,5.2万,/6855082,RE丶宝宝蓝,新赛季，全职中锋~
2160,lol云顶之弈,5.6万,/5290299,浮躁ADC,S4五星开包之王—死鱼ysy
2161,王者荣耀,5.6万,/1435137,小白是小白的小白,云顶小天才! 今天不搞笑!认真上分教学!
2162,绝地求生,5.6万,/4263470,一颗直男栗OvO,高颜声酥钢枪王
2163,颜值,5.6万,/7135737,Abby是椰子呀,官人里面请 6862507
2164,穿越火线,5.6万,/178599,178599季南风,您的暑假已过半 晚上玩游戏
2165,CS:GO,5.6万,/261950,SSVT丶小柒,芹泽：我你妹的，终于也是有樱木的人了~
2166,一起看,5.6万,/6928069,三月skr,【交友】由浣熊哥独家冠名
2167,电台,5.6万,/6349462,豆崽超可爱,【喵十七】听说这是个后宫游戏
2168,休闲益智,5.6万,/1607787,大肉嘎233,牛家村:八月 加油!
2169,数码科技,5.6万,/416499,安阳盈科,来自广东的新人蛋
2170,人类一败涂地,5.6万,/546621,主播猪大,电一宗师冲王者 冲冲冲！！
2171,英雄联盟,5.6万,/446237,小埃及热狗OB,【声优白】QQ区稳定车带粉
2172,颜值,5.6万,/6515941,King又又,安静直播间 4263470
2173,王者荣耀,5.6万,/5465325,奶牛Tenacity,本人去冰三分甜～
2174,怀旧游戏,5.5万,/27120,纳尼亚王子英雄无敌,季南风：24小时空调间
2175,户外,5.5万,/243306,做个疯子,【柒】帝王杯解说！
2176,和平精英,5.5万,/6589767,仙女很宅,【三月陪看】话唠小姐姐在线聊天
2177,一起看,5.5万,/7072522,如履薄冰坦克六,直播/我在等风也等你
2178,英雄联盟,5.5万,/316022,辅助右手,一级白眼表演艺术家
2179,格斗游戏,5.5万,/557205,武汉程龙,安阳盈科：小白防坑，装机咨询
2180,lol云顶之弈,5.5万,/1043968,Xinxin阿西吧,【猪大】人类一败涂地  妹妹带你玩哦。
2181,王者荣耀,5.5万,/4635134,布唯爱艾,"TheShy,Rookie教学OB教你玩"
2182,英雄联盟,5.5万,/4533200,唐人龙龟,新主播求关注 6515941
2183,科普,5.5万,/6904232,正儿八经的昵称我不要,微信钻石星耀带粉 5465325
2184,lol云顶之弈,5.5万,/4666609,初音未来灰飞,【HeroesⅢ】之死亡阴影
2185,剑网3：指尖江湖,5.5万,/7086532,努力的焚小影,小胖:来了老弟243306！
2186,魔兽世界,5.5万,/4256832,轻轻叶落灬,小仙女：八月你好~
2187,王者荣耀,5.5万,/5286594,安然re,拖孩森日会 都来恰蛋糕啦
2188,跑跑手游,5.5万,/3806180,傻到家的傻小子,右手：八月加油。我命由我不由天。冲分
2189,鱼教,5.5万,/763748,暴走非知名主播,各位亲们晚上好~
2190,魔兽争霸,5.5万,/5955999,全屏淤泥殺,欢迎来到最强的女选手的直播间~~~
2191,格斗游戏,5.5万,/11437,阿帮,全能带粉，来就对了！
2192,英雄联盟,5.5万,/561155,主播浩钦,【99%胜率性感龙龟】在线飙车！
2193,美食,5.5万,/4398532,未来战士笑问天,一起看地图
2194,王者荣耀,5.5万,/5044602,小蓝瞳T,怒冲国服第一 。
2195,ATLAS,5.5万,/560849,主播银狐,全网最快采集喵
2196,剑网3,5.5万,/5309780,黑洲非人2019,先H后M，求提升
2197,一起看,5.5万,/6123231,Dy胖胖丶,来不及解释了 快上车~
2198,颜值,5.5万,/6745386,井树儿砸,傻傻QAQ 技术车神 每日变强
2199,lol云顶之弈,5.5万,/4524531,邻居家强欧巴,"原创故事,冲冲冲冲冲冲!"
2200,绝地求生,5.5万,/4665111,明睿几时有,刀圈td  8点见
2201,王者荣耀,5.5万,/6908434,红门丶傲霜,我们先看CVS2视频等9点侍魂赛
2202,穿越火线,5.5万,/5388537,穿越火线赛事,"宇宙最骚诺手,细节之王"
2203,lol云顶之弈,5.5万,/2175745,韩风大叔,晚上好。。。。。。
2204,一起看,5.4万,/7256472,斯嘉OwO,阿珂赵云双区带粉 飞一样的感觉
2205,王者荣耀,5.4万,/2376333,渝万丶成成,按F加入三木坦克团
2206,DNF,5.4万,/7348125,心酒为友丶酒心,肝！！！！ 5309780
2207,王者荣耀,5.4万,/5050572,夜神丶熙夜,胖胖想要个房管，可以嘛？
2208,王者荣耀,5.4万,/6495007,林俊豪H,井树：你的树洞电台时间
2209,欢乐麻将,5.4万,/6626295,龙哥V5威武,今天稳住心态，用擅长的套路上分，不试水了
2210,DOTA,5.4万,/6571330,魅残影,我是被烤熟的，你们怎么熟的
2211,颜值,5.4万,/6894163,你的鱼啊v,全网唯一一对双胞胎女主播双国服
2212,颜值,5.4万,/5591497,给你一朵小如花,【重播】火线演播室第三期
2213,交友,5.4万,/6667462,王者一枕边撩音,【老兵丶韩风】阵容讲解
2214,CF手游,5.4万,/6338974,小飘飘灬SV,超甜美新人在线解说
2215,英雄联盟,5.4万,/6313568,三枪赵信丶,国服赵云：办卡永久上车
2216,和平精英,5.4万,/700070,关键我是笑笑啊,圆梦/合天空送夏日/强化增幅/盒子碰瓷
2217,DOTA,5.4万,/224424,岛城挽歌,带粉99胜率元芳秒人挂？
2218,和平精英,5.4万,/2292076,鴨門灬壹哥,峡谷最秀诸葛亮，进来学技术！
2219,lol云顶之弈,5.4万,/7285397,EL张小敬,今天有小姐姐吗？
2220,王者荣耀,5.4万,/278917,国服瓜哥,dota--omg模式！！欢迎上车！
2221,NBA2KOL2,5.4万,/7095140,XY丶冷血oba,新的一个月啦！！哥哥们冲鸭～
2222,炉石传说,5.4万,/4767111,神棍老师麦迪文,宝贝，下班了，快回家吧
2223,跑跑手游,5.4万,/7270452,何黑妞,【交友】来做我的一日对象！
2224,绝地求生,5.4万,/5175753,甜发财,19点直播间抽500现金红包~
2225,和平精英,5.4万,/6840836,Y宝儿h,云顶钻3上大师
2226,DOTA,5.4万,/96977,imba米萨,终是庄周梦了蝶
2227,户外,5.3万,/939825,东北疯狂小酒馆,imba岛城 亡者归来，横扫鱼塘
2228,一起看,5.3万,/6932125,透明恶魔,四指战神钢枪 飞机打号包天
2229,交友,5.3万,/1738954,MK一缠绵游戏,大师100点 俯冲上钻石！！！
2230,舞蹈,5.3万,/6869963,灵儿shine,国服必须拿下一个
2231,舞蹈,5.3万,/7087418,李以沫MoMo,冷血：皇帝好开波30人包，无限开
2232,英雄联盟,5.3万,/5820055,Dy丶小然,九点聊会新卡
2233,英雄联盟,5.3万,/830489,黑娃剑姬,无情的上分机器 7270452
2234,英雄联盟,5.3万,/80756,抗寒使者,球球啦办个卡吧嘤嘤嘤QvQ~
2235,九劫曲,5.3万,/910293,王牌郑十贰,软萌宝儿，突突突突突突~
2236,绝地求生,5.3万,/4616567,KarenLip,imba米萨 准备休息下了
2237,颜值,5.3万,/6161388,大美是个奇怪的名字,礼物转盘转转转
2238,解谜冒险,5.3万,/3943095,妖鹿yolo,主播唱歌不如坤坤
2239,和平精英,5.3万,/4911803,主播森林哥哥,#新厅#萌新试麦中
2240,圣斗士星矢,5.3万,/2102794,红手小拳拳,点击领取最萌女友
2241,NBA2K,5.3万,/416500,喝不完的可乐,172模特小姐姐跳舞超赞
2242,魔兽争霸,5.3万,/251073,真三卡神,20分钟900Q狗头 套路狗头1V5
2243,怀旧游戏,5.3万,/1052202,肥龙最帅最牛B,万场剑姬哦
2244,FIFA ONLINE4,5.3万,/306533,WSL丶主播锡恩,一波D完只需10秒冲前20
2245,角色扮演,5.3万,/6618326,小17是个洋娃娃,拳套在手，天下我有
2246,和平精英,5.3万,/5142401,白黎,【办卡上车】声控福利
2247,颜值,5.3万,/3870218,丶丶阿阳,成功太累 祝你开心就好❤️
2248,CF手游,5.3万,/604642,余温阿丷,【16】午夜 狄仁杰之锦蔷薇
2249,传奇,5.3万,/1747104,归来亦是王者,暗夜主宰大魔王  灿烂8月我来了
2250,颜值,5.3万,/576971,千姝雅kokoro,十点谈谈圣衣系统，姿态
2251,王者荣耀,5.3万,/6980115,是久孤呀,小乐：NBA2K19生涯和经理联盟
2252,英雄联盟,5.2万,/2749125,琪某人丶,主播距您2km。.
2253,颜值,5.2万,/613093,哦霓酱神,帝国时代2：国际高手局
2254,火影忍者OL,5.2万,/6272899,a双子丶旭,首冲建议买盒子 306533支棱
2255,颜值,5.2万,/7206823,Alin林琰,办卡模拟器
2256,赤潮自走棋,5.2万,/2172709,即将变瘦的肥宅夏目酱,和平海岛歌神，让子弹和歌声撞击你的灵魂！
2257,王者荣耀,5.2万,/4009783,彩虹仙子呀,挤一挤直播间
2258,绝地求生,5.2万,/6389099,RE丶Xin,200手雷带你上职业枪神。
2259,王者荣耀,5.2万,/5492696,天使不会飞Ah,最火180新王者
2260,颜值,5.2万,/6909537,一只猪安安,欢迎来到萝莉可爱雅的直播间
2261,lol云顶之弈,5.2万,/5507149,浔妹儿QAQ,声优主播带粉办卡上车水友啦
2262,QQ飞车,5.2万,/2707841,彦尔丶,琪某人：电一王者局，船长KING
2263,lol云顶之弈,5.2万,/3787963,溪子大人,哦霓酱的周四日常
2264,和平精英,5.2万,/6434138,侄儿苟不住吖,专业护肝师，鹿丸场内外测试
2265,多多自走棋,5.2万,/6436362,深知你是梦321,你就是有个缺点 缺点我 7206823
2266,DNF,5.2万,/5089031,DNF血魂圣者,❤夏目酱❤365个阵容样样都玩！
2267,DOTA,5.2万,/6480697,天梯灬少年,乃下届无名小仙，多多指教
2268,美食,5.2万,/591967,美食老王,RE_Xin
2269,街球艺术,5.2万,/1041457,大咖陈,冲国服啦..连胜中.
2270,CF手游,5.2万,/4430301,荒岛小天使55,你我之间就差一张办卡 ♥
2271,舞蹈,5.2万,/6798238,舞法天女小慕林,孤儿浔妹儿
2272,绝地求生,5.2万,/6522318,谭怼怼丶,3飞机车神
2273,足球游戏,5.2万,/490715,有情饮乃饱,溪子：北美医学女学霸面师傅。小象活动鱼吧
2274,英雄联盟,5.2万,/1468709,是你的谭阿姨呀,Wow！Unbelievable！
2275,lol云顶之弈,5.2万,/252171,付小翁,冲个皇后。。
2276,二次元,5.2万,/6763087,王西西biubiu,血魂：红白瞎直播上分，晚一点水友赛
2277,一起看,5.2万,/59612,地瓜小弟,【IM】为你按下F键~鱼吧看精彩视频
2278,DOTA2,5.2万,/6012563,鸽王DDZ,小主播小王已开播。
2279,绝地求生,5.2万,/6855082,RE丶宝宝蓝,新赛季，全职中锋~
2280,lol云顶之弈,5.6万,/5290299,浮躁ADC,S4五星开包之王—死鱼ysy
2281,王者荣耀,5.6万,/1435137,小白是小白的小白,云顶小天才! 今天不搞笑!认真上分教学!
2282,绝地求生,5.6万,/4263470,一颗直男栗OvO,高颜声酥钢枪王
2283,颜值,5.6万,/7135737,Abby是椰子呀,官人里面请 6862507
2284,穿越火线,5.6万,/178599,178599季南风,您的暑假已过半 晚上玩游戏
2285,CS:GO,5.6万,/261950,SSVT丶小柒,芹泽：我你妹的，终于也是有樱木的人了~
2286,一起看,5.6万,/6928069,三月skr,【交友】由浣熊哥独家冠名
2287,电台,5.6万,/6349462,豆崽超可爱,【喵十七】听说这是个后宫游戏
2288,休闲益智,5.6万,/1607787,大肉嘎233,牛家村:八月 加油!
2289,数码科技,5.6万,/416499,安阳盈科,来自广东的新人蛋
2290,人类一败涂地,5.6万,/546621,主播猪大,电一宗师冲王者 冲冲冲！！
2291,英雄联盟,5.6万,/446237,小埃及热狗OB,【声优白】QQ区稳定车带粉
2292,颜值,5.6万,/6515941,King又又,安静直播间 4263470
2293,王者荣耀,5.6万,/5465325,奶牛Tenacity,本人去冰三分甜～
2294,怀旧游戏,5.5万,/27120,纳尼亚王子英雄无敌,季南风：24小时空调间
2295,户外,5.5万,/243306,做个疯子,【柒】帝王杯解说！
2296,和平精英,5.5万,/6589767,仙女很宅,【三月陪看】话唠小姐姐在线聊天
2297,一起看,5.5万,/7072522,如履薄冰坦克六,直播/我在等风也等你
2298,英雄联盟,5.5万,/316022,辅助右手,一级白眼表演艺术家
2299,格斗游戏,5.5万,/557205,武汉程龙,安阳盈科：小白防坑，装机咨询
2300,lol云顶之弈,5.5万,/1043968,Xinxin阿西吧,【猪大】人类一败涂地  妹妹带你玩哦。
2301,王者荣耀,5.5万,/4635134,布唯爱艾,"TheShy,Rookie教学OB教你玩"
2302,英雄联盟,5.5万,/4533200,唐人龙龟,新主播求关注 6515941
2303,科普,5.5万,/6904232,正儿八经的昵称我不要,微信钻石星耀带粉 5465325
2304,lol云顶之弈,5.5万,/4666609,初音未来灰飞,【HeroesⅢ】之死亡阴影
2305,剑网3：指尖江湖,5.5万,/7086532,努力的焚小影,小胖:来了老弟243306！
2306,魔兽世界,5.5万,/4256832,轻轻叶落灬,小仙女：八月你好~
2307,王者荣耀,5.5万,/5286594,安然re,拖孩森日会 都来恰蛋糕啦
2308,跑跑手游,5.5万,/3806180,傻到家的傻小子,右手：八月加油。我命由我不由天。冲分
2309,鱼教,5.5万,/763748,暴走非知名主播,各位亲们晚上好~
2310,魔兽争霸,5.5万,/5955999,全屏淤泥殺,欢迎来到最强的女选手的直播间~~~
2311,格斗游戏,5.5万,/11437,阿帮,全能带粉，来就对了！
2312,英雄联盟,5.5万,/561155,主播浩钦,【99%胜率性感龙龟】在线飙车！
2313,美食,5.5万,/4398532,未来战士笑问天,一起看地图
2314,王者荣耀,5.5万,/5044602,小蓝瞳T,怒冲国服第一 。
2315,ATLAS,5.5万,/560849,主播银狐,全网最快采集喵
2316,剑网3,5.5万,/5309780,黑洲非人2019,先H后M，求提升
2317,一起看,5.5万,/6123231,Dy胖胖丶,来不及解释了 快上车~
2318,颜值,5.5万,/6745386,井树儿砸,傻傻QAQ 技术车神 每日变强
2319,lol云顶之弈,5.5万,/4524531,邻居家强欧巴,"原创故事,冲冲冲冲冲冲!"
2320,绝地求生,5.5万,/4665111,明睿几时有,刀圈td  8点见
2321,王者荣耀,5.5万,/6908434,红门丶傲霜,我们先看CVS2视频等9点侍魂赛
2322,穿越火线,5.5万,/5388537,穿越火线赛事,"宇宙最骚诺手,细节之王"
2323,lol云顶之弈,5.5万,/2175745,韩风大叔,晚上好。。。。。。
2324,一起看,5.4万,/7256472,斯嘉OwO,阿珂赵云双区带粉 飞一样的感觉
2325,王者荣耀,5.4万,/2376333,渝万丶成成,按F加入三木坦克团
2326,DNF,5.4万,/7348125,心酒为友丶酒心,肝！！！！ 5309780
2327,王者荣耀,5.4万,/5050572,夜神丶熙夜,胖胖想要个房管，可以嘛？
2328,王者荣耀,5.4万,/6495007,林俊豪H,井树：你的树洞电台时间
2329,欢乐麻将,5.4万,/6626295,龙哥V5威武,今天稳住心态，用擅长的套路上分，不试水了
2330,DOTA,5.4万,/6571330,魅残影,我是被烤熟的，你们怎么熟的
2331,颜值,5.4万,/6894163,你的鱼啊v,全网唯一一对双胞胎女主播双国服
2332,颜值,5.4万,/5591497,给你一朵小如花,【重播】火线演播室第三期
2333,交友,5.4万,/6667462,王者一枕边撩音,【老兵丶韩风】阵容讲解
2334,CF手游,5.4万,/6338974,小飘飘灬SV,超甜美新人在线解说
2335,英雄联盟,5.4万,/6313568,三枪赵信丶,国服赵云：办卡永久上车
2336,和平精英,5.4万,/700070,关键我是笑笑啊,圆梦/合天空送夏日/强化增幅/盒子碰瓷
2337,DOTA,5.4万,/224424,岛城挽歌,带粉99胜率元芳秒人挂？
2338,和平精英,5.4万,/2292076,鴨門灬壹哥,峡谷最秀诸葛亮，进来学技术！
2339,lol云顶之弈,5.4万,/7285397,EL张小敬,今天有小姐姐吗？
2340,王者荣耀,5.4万,/278917,国服瓜哥,dota--omg模式！！欢迎上车！
2341,NBA2KOL2,5.4万,/7095140,XY丶冷血oba,新的一个月啦！！哥哥们冲鸭～
2342,炉石传说,5.4万,/4767111,神棍老师麦迪文,宝贝，下班了，快回家吧
2343,跑跑手游,5.4万,/7270452,何黑妞,【交友】来做我的一日对象！
2344,绝地求生,5.4万,/5175753,甜发财,19点直播间抽500现金红包~
2345,和平精英,5.4万,/6840836,Y宝儿h,云顶钻3上大师
2346,DOTA,5.4万,/96977,imba米萨,终是庄周梦了蝶
